activity,time,prop,prop_relative,prop_smooth
Bowling,2023-01-02T00:30:00Z,8.809510334237704e-5,0.07146516929067565,0.07101390031324557
Bowling,2023-01-02T00:35:00Z,8.642626574233386e-5,0.07011136235838546,0.07007061054801057
Bowling,2023-01-02T00:40:00Z,8.46067238908912e-5,0.06863529999497066,0.0691273207827756
Bowling,2023-01-02T00:45:00Z,8.46067238908912e-5,0.06863529999497066,0.07332976779183943
Bowling,2023-01-02T00:50:00Z,1.0196733311384764e-4,0.08271870338557699,0.07802423558870822
Bowling,2023-01-02T00:55:00Z,1.0196733311384764e-4,0.08271870338557699,0.08271870338557699
Bowling,2023-01-02T01:00:00Z,1.0196733311384764e-4,0.08271870338557699,0.07196758749567861
Bowling,2023-01-02T01:05:00Z,6.220863633468624e-5,0.05046535571588183,0.06121647160578022
Bowling,2023-01-02T01:10:00Z,6.220863633468624e-5,0.05046535571588183,0.05046535571588182
Bowling,2023-01-02T01:15:00Z,6.220863633468624e-5,0.05046535571588183,0.048045034034841
Bowling,2023-01-02T01:20:00Z,5.325804582761634e-5,0.04320439067275932,0.04562471235380016
Bowling,2023-01-02T01:25:00Z,5.325804582761634e-5,0.04320439067275932,0.04320439067275932
Bowling,2023-01-02T01:30:00Z,5.325804582761634e-5,0.04320439067275932,0.04320439067275932
Bowling,2023-01-02T01:35:00Z,5.325804582761634e-5,0.04320439067275932,0.04320439067275932
Bowling,2023-01-02T01:40:00Z,5.325804582761634e-5,0.04320439067275932,0.04320439067275932
Bowling,2023-01-02T01:45:00Z,5.325804582761634e-5,0.04320439067275932,0.04320439067275932
Bowling,2023-01-02T01:50:00Z,5.325804582761634e-5,0.04320439067275932,0.04320439067275932
Bowling,2023-01-02T01:55:00Z,5.325804582761634e-5,0.04320439067275932,0.04320439067275932
Bowling,2023-01-02T02:00:00Z,5.325804582761634e-5,0.04320439067275932,0.035628828420952094
Bowling,2023-01-02T02:05:00Z,2.524286251215572e-5,0.02047770391733764,0.02805326616914487
Bowling,2023-01-02T02:10:00Z,2.524286251215572e-5,0.02047770391733764,0.02047770391733764
Bowling,2023-01-02T02:15:00Z,2.524286251215572e-5,0.02047770391733764,0.019335453743890636
Bowling,2023-01-02T02:20:00Z,2.101870766561605e-5,0.017050953396996627,0.01819320357044363
Bowling,2023-01-02T02:25:00Z,2.101870766561605e-5,0.017050953396996627,0.017050953396996627
Bowling,2023-01-02T02:30:00Z,2.101870766561605e-5,0.017050953396996627,0.014488259852365154
Bowling,2023-01-02T02:35:00Z,1.1541611834600862e-5,0.009362872763102206,0.011925566307733679
Bowling,2023-01-02T02:40:00Z,1.1541611834600862e-5,0.009362872763102206,0.009362872763102206
Bowling,2023-01-02T02:45:00Z,1.1541611834600862e-5,0.009362872763102206,0.009362872763102206
Bowling,2023-01-02T02:50:00Z,1.1541611834600862e-5,0.009362872763102206,0.009362872763102206
Bowling,2023-01-02T02:55:00Z,1.1541611834600862e-5,0.009362872763102206,0.009362872763102206
Bowling,2023-01-01T03:00:00Z,1.1541611834600862e-5,0.009362872763102206,0.006241915175401471
Bowling,2023-01-01T03:05:00Z,0,0,0.0031209575877007355
Bowling,2023-01-01T03:10:00Z,0,0,0
Bowling,2023-01-01T03:15:00Z,0,0,0
Bowling,2023-01-01T03:20:00Z,0,0,0
Bowling,2023-01-01T03:25:00Z,0,0,0
Bowling,2023-01-01T03:30:00Z,0,0,0
Bowling,2023-01-01T03:35:00Z,0,0,0
Bowling,2023-01-01T03:40:00Z,0,0,0
Bowling,2023-01-01T03:45:00Z,0,0,0
Bowling,2023-01-01T03:50:00Z,0,0,0
Bowling,2023-01-01T03:55:00Z,0,0,0
Bowling,2023-01-01T04:00:00Z,0,0,0
Bowling,2023-01-01T04:05:00Z,0,0,0
Bowling,2023-01-01T04:10:00Z,0,0,0
Bowling,2023-01-01T04:15:00Z,0,0,0
Bowling,2023-01-01T04:20:00Z,0,0,0
Bowling,2023-01-01T04:25:00Z,0,0,0
Bowling,2023-01-01T04:30:00Z,0,0,0
Bowling,2023-01-01T04:35:00Z,0,0,0
Bowling,2023-01-01T04:40:00Z,0,0,0
Bowling,2023-01-01T04:45:00Z,0,0,0
Bowling,2023-01-01T04:50:00Z,0,0,0
Bowling,2023-01-01T04:55:00Z,0,0,0
Bowling,2023-01-01T05:00:00Z,0,0,0
Bowling,2023-01-01T05:05:00Z,0,0,0
Bowling,2023-01-01T05:10:00Z,0,0,0
Bowling,2023-01-01T05:15:00Z,0,0,0
Bowling,2023-01-01T05:20:00Z,0,0,0
Bowling,2023-01-01T05:25:00Z,0,0,0
Bowling,2023-01-01T05:30:00Z,0,0,0.002372864393177291
Bowling,2023-01-01T05:35:00Z,8.77508873242147e-6,0.007118593179531873,0.004745728786354582
Bowling,2023-01-01T05:40:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T05:45:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T05:50:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T05:55:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:00:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:05:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:10:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:15:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:20:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:25:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:30:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:35:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:40:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:45:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:50:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T06:55:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:00:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:05:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:10:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:15:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:20:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:25:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:30:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:35:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:40:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:45:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:50:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T07:55:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T08:00:00Z,8.77508873242147e-6,0.007118593179531873,0.007118593179531872
Bowling,2023-01-01T08:05:00Z,8.77508873242147e-6,0.007118593179531873,0.004745728786354582
Bowling,2023-01-01T08:10:00Z,0,0,0.002372864393177291
Bowling,2023-01-01T08:15:00Z,0,0,0.0012546442174399951
Bowling,2023-01-01T08:20:00Z,4.639799209475036e-6,0.0037639326523199856,0.0025092884348799902
Bowling,2023-01-01T08:25:00Z,4.639799209475036e-6,0.0037639326523199856,0.0037639326523199856
Bowling,2023-01-01T08:30:00Z,4.639799209475036e-6,0.0037639326523199856,0.009811958468004107
Bowling,2023-01-01T08:35:00Z,2.7006000725752996e-5,0.02190801009937235,0.024022637796218115
Bowling,2023-01-01T08:40:00Z,5.719230596528286e-5,0.046395970636962,0.03823331712443211
Bowling,2023-01-01T08:45:00Z,5.719230596528286e-5,0.046395970636962,0.059112616475993036
Bowling,2023-01-01T08:50:00Z,1.0421972815473882e-4,0.08454590815405512,0.07458178501110974
Bowling,2023-01-01T08:55:00Z,1.1439883108434771e-4,0.0928034762423121,0.09908615888899343
Bowling,2023-01-01T09:00:00Z,1.4781191985014348e-4,0.11990909227061308,0.10812136423176043
Bowling,2023-01-01T09:05:00Z,1.3763281692053455e-4,0.11165152418235609,0.1210498048279333
Bowling,2023-01-01T09:10:00Z,1.6220949136879344e-4,0.1315887980308307,0.12696217161339507
Bowling,2023-01-01T09:15:00Z,1.6967644076850016e-4,0.1376461926269984,0.1394711014118897
Bowling,2023-01-01T09:20:00Z,1.8389208451502297e-4,0.14917831357784006,0.14849018290381863
Bowling,2023-01-01T09:25:00Z,1.955629525291435e-4,0.15864604250661743,0.15943485903714302
Bowling,2023-01-01T09:30:00Z,2.1015094259577816e-4,0.17048022102697163,0.17226921911942303
Bowling,2023-01-01T09:35:00Z,2.3135482569386123e-4,0.18768139382468,0.1826164267441741
Bowling,2023-01-01T09:40:00Z,2.3382795633679872e-4,0.18968766538087062,0.1909668402704073
Bowling,2023-01-01T09:45:00Z,2.4103160305652703e-4,0.19553146160567125,0.19500054102815034
Bowling,2023-01-01T09:50:00Z,2.462718526301689e-4,0.19978249609790913,0.20481967574993873
Bowling,2023-01-01T09:55:00Z,2.7014009398235525e-4,0.2191450695462358,0.21944621735953998
Bowling,2023-01-01T10:00:00Z,2.951220099258572e-4,0.23941108643447506,0.23666588829619828
Bowling,2023-01-01T10:05:00Z,3.0995190988364953e-4,0.25144150890788397,0.242970383024241
Bowling,2023-01-01T10:10:00Z,2.9345474306669716e-4,0.23805855373036403,0.24251953878953733
Bowling,2023-01-01T10:15:00Z,2.9345474306669716e-4,0.23805855373036403,0.239121082541507
Bowling,2023-01-01T10:20:00Z,2.9738408037958475e-4,0.24124614016379295,0.2408966350351609
Bowling,2023-01-01T10:25:00Z,3.000209129353522e-4,0.24338521121132575,0.2477319618328827
Bowling,2023-01-01T10:30:00Z,3.187324619863158e-4,0.2585645341235294,0.26037284163726676
Bowling,2023-01-01T10:35:00Z,3.441313122307968e-4,0.279168779576945,0.2709848592672913
Bowling,2023-01-01T10:40:00Z,3.392652105029836e-4,0.27522126410139947,0.2780987809886923
Bowling,2023-01-01T10:45:00Z,3.4504045266639267e-4,0.2799062992877325,0.27686205830415467
Bowling,2023-01-01T10:50:00Z,3.395577886339911e-4,0.27545861152333206,0.2780208777150863
Bowling,2023-01-01T10:55:00Z,3.43550640039124e-4,0.2786977223341945,0.2776180187305737
Bowling,2023-01-01T11:00:00Z,3.43550640039124e-4,0.2786977223341945,0.27211999274585025
Bowling,2023-01-01T11:05:00Z,3.1922554124226153e-4,0.2589645335691618,0.2679263549958461
Bowling,2023-01-01T11:10:00Z,3.280421501845293e-4,0.26611680908418195,0.26617650109814317
Bowling,2023-01-01T11:15:00Z,3.370795061364588e-4,0.27344816064108574,0.27715593566095814
Bowling,2023-01-01T11:20:00Z,3.598285832018186e-4,0.29190283725760674,0.28497871099298555
Bowling,2023-01-01T11:25:00Z,3.569715520794353e-4,0.2895851350802641,0.2961079603831332
Bowling,2023-01-01T11:30:00Z,3.7823657824078815e-4,0.3068359088115288,0.29517716517264697
Bowling,2023-01-01T11:35:00Z,3.563864098575622e-4,0.2891104516261479,0.2966202985850183
Bowling,2023-01-01T11:40:00Z,3.6230840309489686e-4,0.29391453531737816,0.29358427198339676
Bowling,2023-01-01T11:45:00Z,3.6700904964715136e-4,0.29772782900666434,0.29472374519364447
Bowling,2023-01-01T11:50:00Z,3.606002952177584e-4,0.292528871256891,0.28989897012490573
Bowling,2023-01-01T11:55:00Z,3.4446590460914623e-4,0.27944021011116194,0.28871424069580565
Bowling,2023-01-01T12:00:00Z,3.62627802284615e-4,0.294173640719364,0.2816790487166787
Bowling,2023-01-01T12:05:00Z,3.345834549617522e-4,0.27142329531951015,0.28457278792868196
Bowling,2023-01-01T12:10:00Z,3.551672402719966e-4,0.2881214277471717,0.288757776587973
Bowling,2023-01-01T12:15:00Z,3.7810430694078e-4,0.30672860669723717,0.31519410224824795
Bowling,2023-01-01T12:20:00Z,4.323476188537638e-4,0.350732272300335,0.3389252350774829
Bowling,2023-01-01T12:25:00Z,4.429273317867828e-4,0.3593148262348765,0.3574221178329653
Bowling,2023-01-01T12:30:00Z,4.4650762064014313e-4,0.3622192549636845,0.34798048970065354
Bowling,2023-01-01T12:35:00Z,3.974315381549321e-4,0.3224073879033997,0.3370301082521822
Bowling,2023-01-01T12:40:00Z,4.024317311361566e-4,0.3264636818894624,0.32908098809453507
Bowling,2023-01-01T12:45:00Z,4.1711098300311727e-4,0.338371894490743,0.3374156320385841
Bowling,2023-01-01T12:50:00Z,4.282538811309831e-4,0.34741131973554684,0.3443981779872789
Bowling,2023-01-01T12:55:00Z,4.282538811309831e-4,0.34741131973554684,0.3524514583494747
Bowling,2023-01-01T13:00:00Z,4.46892815445177e-4,0.36253173557733054,0.33791870206943586
Bowling,2023-01-01T13:05:00Z,3.74510301746222e-4,0.30381305089543015,0.3239784379267649
Bowling,2023-01-01T13:10:00Z,3.767013966497551e-4,0.305590527307534,0.30610356431798286
Bowling,2023-01-01T13:15:00Z,3.8078975348812506e-4,0.3089071147509845,0.3129447293112576
Bowling,2023-01-01T13:20:00Z,3.998096108941579e-4,0.3243365458752544,0.3157128801668096
Bowling,2023-01-01T13:25:00Z,3.869382940687735e-4,0.31389497987419,0.31760633720743686
Bowling,2023-01-01T13:30:00Z,3.877919461082788e-4,0.31458748587286606,0.3046994718807589
Bowling,2023-01-01T13:35:00Z,3.5207873810401175e-4,0.2856159498952207,0.2954315329135854
Bowling,2023-01-01T13:40:00Z,3.526645331924865e-4,0.28609116297266945,0.28847977298210054
Bowling,2023-01-01T13:45:00Z,3.6208364586968447e-4,0.2937322060784115,0.29432942163964054
Bowling,2023-01-01T13:50:00Z,3.737113211420463e-4,0.30316489586784057,0.30051991019962154
Bowling,2023-01-01T13:55:00Z,3.755575761186082e-4,0.3046626286526125,0.3073872163280566
Bowling,2023-01-01T14:00:00Z,3.8747962753765886e-4,0.3143341244637167,0.30869636452874855
Bowling,2023-01-01T14:05:00Z,3.785526815071784e-4,0.30709234046991646,0.311524707123503
Bowling,2023-01-01T14:10:00Z,3.860170685809753e-4,0.31314765643687575,0.3150580744748989
Bowling,2023-01-01T14:15:00Z,4.005463717316763e-4,0.32493422651790443,0.3095095873932766
Bowling,2023-01-01T14:20:00Z,3.580338239559741e-4,0.29044687922504964,0.2990714957402567
Bowling,2023-01-01T14:25:00Z,3.474159665897441e-4,0.28183338147781606,0.2870291958941278
Bowling,2023-01-01T14:30:00Z,3.5601274815164936e-4,0.2888073269795178,0.2816250083911292
Bowling,2023-01-01T14:35:00Z,3.3804860061080125e-4,0.2742343167160537,0.27909198680387504
Bowling,2023-01-01T14:40:00Z,3.3804860061080125e-4,0.2742343167160537,0.27039027639910646
Bowling,2023-01-01T14:45:00Z,3.2383295686427843e-4,0.2627021957652121,0.2566578293809951
Bowling,2023-01-01T14:50:00Z,2.8726464454332086e-4,0.23303697566171958,0.24157488438998984
Bowling,2023-01-01T14:55:00Z,2.8227036860442866e-4,0.22898548174303782,0.23100803565740802
Bowling,2023-01-01T15:00:00Z,2.84755698375722e-4,0.23100164956746666,0.21599514735203332
Bowling,2023-01-01T15:05:00Z,2.3174548913419316e-4,0.18799831074559548,0.20282680019967977
Bowling,2023-01-01T15:10:00Z,2.3357250999376245e-4,0.1894804402859772,0.18546939658660597
Bowling,2023-01-01T15:15:00Z,2.205662919742768e-4,0.1789294387282452,0.178894426639551
Bowling,2023-01-01T15:20:00Z,2.074305957655265e-4,0.1682734009044306,0.17427790506513371
Bowling,2023-01-01T15:25:00Z,2.1650015366057732e-4,0.1756308755627253,0.1736644780943705
Bowling,2023-01-01T15:30:00Z,2.1829777797289303e-4,0.17708915781595558,0.16916918592451421
Bowling,2023-01-01T15:35:00Z,1.908065578381719e-4,0.1547875243948617,0.16636944204057214
Bowling,2023-01-01T15:40:00Z,2.061464220776489e-4,0.1672316439108991,0.16308360407221997
Bowling,2023-01-01T15:45:00Z,2.061464220776489e-4,0.1672316439108991,0.16233685249522442
Bowling,2023-01-01T15:50:00Z,1.8804499617116184e-4,0.15254726966387508,0.15387358886046185
Bowling,2023-01-01T15:55:00Z,1.748484306819102e-4,0.1418418530066113,0.14324836600280277
Bowling,2023-01-01T16:00:00Z,1.668532902637127e-4,0.13535597533792193,0.13158873942108018
Bowling,2023-01-01T16:05:00Z,1.4492653641606567e-4,0.11756838991870734,0.12551182089668542
Bowling,2023-01-01T16:10:00Z,1.5237538105269968e-4,0.12361109743342703,0.12261052695902719
Bowling,2023-01-01T16:15:00Z,1.5612401647335604e-4,0.12665209352494716,0.12450225180864732
Bowling,2023-01-01T16:20:00Z,1.5192232322144475e-4,0.1232435644675678,0.13169245756099243
Bowling,2023-01-01T16:25:00Z,1.7896547767289083e-4,0.1451817146904623,0.14017469082285983
Bowling,2023-01-01T16:30:00Z,1.8749215943845716e-4,0.15209879331054935,0.15569816520705168
Bowling,2023-01-01T16:35:00Z,2.093296767762576e-4,0.16981398762014335,0.16621217665633128
Bowling,2023-01-01T16:40:00Z,2.1784733862811585e-4,0.17672374903830113,0.17540562951191144
Bowling,2023-01-01T16:45:00Z,2.2149046325936245e-4,0.17967915187728986,0.18317592633773286
Bowling,2023-01-01T16:50:00Z,2.3806500793124844e-4,0.1931248780976076,0.1886429693575017
Bowling,2023-01-01T16:55:00Z,2.3806500793124844e-4,0.1931248780976076,0.2063868494620312
Bowling,2023-01-01T17:00:00Z,2.871090981979588e-4,0.23291079219087846,0.21493879961534812
Bowling,2023-01-01T17:05:00Z,2.6969097090088795e-4,0.21878072855755828,0.223490749768665
Bowling,2023-01-01T17:10:00Z,2.6969097090088795e-4,0.21878072855755828,0.2198977376233093
Bowling,2023-01-01T17:15:00Z,2.738217816185454e-4,0.22213175575481134,0.22466363836715672
Bowling,2023-01-01T17:20:00Z,2.8731574627255407e-4,0.23307843078910054,0.22718366519984803
Bowling,2023-01-01T17:25:00Z,2.7901028098389663e-4,0.22634080905563225,0.23108830301580888
Bowling,2023-01-01T17:30:00Z,2.882615209485901e-4,0.2338456692026939,0.22896894335279025
Bowling,2023-01-01T17:35:00Z,2.7947814326735197e-4,0.22672035180004463,0.23996581490959848
Bowling,2023-01-01T17:40:00Z,3.196778066830039e-4,0.25933142372605694,0.2520381108463809
Bowling,2023-01-01T17:45:00Z,3.329060730578103e-4,0.2700625570130411,0.28132415837230634
Bowling,2023-01-01T17:50:00Z,3.877808622937009e-4,0.314578494377821,0.2981156888780613
Bowling,2023-01-01T17:55:00Z,3.817745580038251e-4,0.30970601524332175,0.34207234708838447
Bowling,2023-01-01T18:00:00Z,4.954621707789368e-4,0.4019325316440108,0.39986961056058384
Bowling,2023-01-01T18:05:00Z,6.015208960343469e-4,0.48797028479441906,0.4908957615185254
Bowling,2023-01-01T18:10:00Z,7.183983254316704e-4,0.582784468117146,0.5799697806688436
Bowling,2023-01-01T18:15:00Z,8.248667604575062e-4,0.669154589094966,0.6589094898589228
Bowling,2023-01-01T18:20:00Z,8.934477986614936e-4,0.7247894123646563,0.7141270095693936
Bowling,2023-01-01T18:25:00Z,9.225982099412144e-4,0.7484370272485582,0.7585527209012008
Bowling,2023-01-01T18:30:00Z,9.891574633137076e-4,0.8024317230903878,0.7826721063108897
Bowling,2023-01-01T18:35:00Z,9.826436868673471e-4,0.7971475685937232,0.8131912832928018
Bowling,2023-01-01T18:40:00Z,0.0010354611644475,0.8399945581942945,0.8492977016894644
Bowling,2023-01-01T18:45:00Z,0.0011226825927529,0.9107509782803753,0.8896071256674686
Bowling,2023-01-01T18:50:00Z,0.00113171194933394,0.9180758405277359,0.9175649659086099
Bowling,2023-01-01T18:55:00Z,0.00113885204071851,0.9238680789177184,0.9430320998532199
Bowling,2023-01-01T19:00:00Z,0.00121686258920233,0.9871523801142055,0.9596320379319899
Bowling,2023-01-01T19:05:00Z,0.00119310017278773,0.967875654764046,0.9687055567296804
Bowling,2023-01-01T19:10:00Z,0.00117240681645452,0.9510886353107896,0.9642342003548184
Bowling,2023-01-01T19:15:00Z,0.00120032706822755,0.9737383109896199,0.9626798225512516
Bowling,2023-01-01T19:20:00Z,0.00118735192893982,0.9632125213533453,0.9699007813379916
Bowling,2023-01-01T19:25:00Z,0.00119911064085721,0.9727515116710095,0.978654677674785
Bowling,2023-01-01T19:30:00Z,0.00123269984828639,1,0.9767317600989979
Bowling,2023-01-01T19:35:00Z,0.001180240788328,0.957443768625984,0.9795062474516255
Bowling,2023-01-01T19:40:00Z,0.00120937097127318,0.9810749737288925,0.9604094566456874
Bowling,2023-01-01T19:45:00Z,0.00116207801489868,0.942709627582186,0.9510984862573171
Bowling,2023-01-01T19:50:00Z,0.00114580789297257,0.9295108574608727,0.9371583822829924
Bowling,2023-01-01T19:55:00Z,0.00115781907911044,0.9392546618059183,0.9392136162349302
Bowling,2023-01-01T20:00:00Z,0.00116967847464092,0.9488753294379992,0.9214957697748032
Bowling,2023-01-01T20:05:00Z,0.00108028553304249,0.8763573180804919,0.9152038317705555
Bowling,2023-01-01T20:10:00Z,0.00113455086604065,0.9203788477931756,0.908458835174554
Bowling,2023-01-01T20:15:00Z,0.00114473480579917,0.9286403396499945,0.9243174711966958
Bowling,2023-01-01T20:20:00Z,0.00113893234769806,0.9239332261469175,0.9215899596777478
Bowling,2023-01-01T20:25:00Z,0.00112446425693383,0.9121963132363314,0.93182223998848
Bowling,2023-01-01T20:30:00Z,0.00118257479695916,0.959337180582191,0.9202105791994611
Bowling,2023-01-01T20:35:00Z,0.00109599127021913,0.8890982437798607,0.9164273385495739
Bowling,2023-01-01T20:40:00Z,0.00111047345640839,0.9008465912866703,0.8945153652920922
Bowling,2023-01-01T20:45:00Z,0.0011015421386287,0.8936012608097453,0.886323495910449
Bowling,2023-01-01T20:50:00Z,0.00106569692178733,0.8645226356349314,0.874711392368662
Bowling,2023-01-01T20:55:00Z,0.00106753074158565,0.8660102806613094,0.8679167322192131
Bowling,2023-01-01T21:00:00Z,0.00107641480902255,0.8732172803613986,0.8251190822998282
Bowling,2023-01-01T21:05:00Z,9.074269520994108e-4,0.736129685876777,0.7850387885143627
Bowling,2023-01-01T21:10:00Z,9.193098253797978e-4,0.7457693993049125,0.7411333578361377
Bowling,2023-01-01T21:15:00Z,9.1404815581456e-4,0.7415009883267233,0.7335822612399426
Bowling,2023-01-01T21:20:00Z,8.795022452138347e-4,0.7134763960881921,0.7207096520073634
Bowling,2023-01-01T21:25:00Z,8.717056350356461e-4,0.7071515716071743,0.7041209672379778
Bowling,2023-01-01T21:30:00Z,8.527015482190832e-4,0.6917349340185667,0.6423365538617006
Bowling,2023-01-01T21:35:00Z,6.510173342276337e-4,0.5281231559593609,0.5785770754180134
Bowling,2023-01-01T21:40:00Z,6.359167368225882e-4,0.5158731362761126,0.5160871881018653
Bowling,2023-01-01T21:45:00Z,6.216077243769347e-4,0.5042652720701221,0.48975971047703415
Bowling,2023-01-01T21:50:00Z,5.536557012059558e-4,0.44914072308486763,0.47270078093366624
Bowling,2023-01-01T21:55:00Z,5.728311172424748e-4,0.464696347646009,0.4609459189649507
Bowling,2023-01-01T22:00:00Z,5.781370746805451e-4,0.4690006861639753,0.43958111945693723
Bowling,2023-01-01T22:05:00Z,4.74646545869364e-4,0.3850463245608274,0.40291081190487404
Bowling,2023-01-01T22:10:00Z,4.3722066957434415e-4,0.3546854249898194,0.36805654906547497
Bowling,2023-01-01T22:15:00Z,4.492425411377616e-4,0.3644378976457781,0.3503244919950708
Bowling,2023-01-01T22:20:00Z,4.090716336878858e-4,0.3318501533496151,0.34126190450906596
Bowling,2023-01-01T22:25:00Z,4.037063189171029e-4,0.3274976625318046,0.3292427336840366
Bowling,2023-01-01T22:30:00Z,4.0479445098013614e-4,0.32838038517069024,0.31554993177234714
Bowling,2023-01-01T22:35:00Z,3.584342891704201e-4,0.29077174761454666,0.30032561365637434
Bowling,2023-01-01T22:40:00Z,3.4740527502163254e-4,0.2818247081838861,0.27932082560866667
Bowling,2023-01-01T22:45:00Z,3.271166538610451e-4,0.26536602102756723,0.27359305272394835
Bowling,2023-01-01T22:50:00Z,3.372524148723868e-4,0.2735884289603918,0.2704497270927589
Bowling,2023-01-01T22:55:00Z,3.3578094393558664e-4,0.2723947312903177,0.2713854440985695
Bowling,2023-01-01T23:00:00Z,3.3057702849435025e-4,0.268173172044999,0.24857322554780426
Bowling,2023-01-01T23:05:00Z,2.528905598325738e-4,0.205151773308096,0.226158906220397
Bowling,2023-01-01T23:10:00Z,2.528905598325738e-4,0.205151773308096,0.20197887276968288
Bowling,2023-01-01T23:15:00Z,2.4115685779558477e-4,0.1956330716928566,0.19880597223126972
Bowling,2023-01-01T23:20:00Z,2.4115685779558477e-4,0.1956330716928566,0.19216868967881773
Bowling,2023-01-01T23:25:00Z,2.283452282462494e-4,0.18523992565074002,0.1902494649918857
Bowling,2023-01-01T23:30:00Z,2.3405937385435904e-4,0.18987539763206057,0.16954746416949149
Bowling,2023-01-01T23:35:00Z,1.6459879797661449e-4,0.13352706922567387,0.1523098453611361
Bowling,2023-01-01T23:40:00Z,1.6459879797661449e-4,0.13352706922567387,0.13210003854564747
Bowling,2023-01-01T23:45:00Z,1.5932149646830888e-4,0.12924597718559475,0.11983831803078997
Bowling,2023-01-01T23:50:00Z,1.1925373492142948e-4,0.09674190768110126,0.10757659751593242
Bowling,2023-01-01T23:55:00Z,1.1925373492142948e-4,0.09674190768110126,0.09674190768110126
Bowling,2023-01-02T00:00:00Z,1.229118333640891e-4,0.09970945768749158,0.09970945768749158
Softball,2023-01-02T00:00:00Z,0,0,0
Softball,2023-01-02T00:05:00Z,0,0,0
Softball,2023-01-02T00:10:00Z,0,0,0
Softball,2023-01-02T00:15:00Z,0,0,0
Softball,2023-01-02T00:20:00Z,0,0,0
Softball,2023-01-02T00:25:00Z,0,0,0
Softball,2023-01-02T00:30:00Z,0,0,0
Softball,2023-01-02T00:35:00Z,0,0,0
Softball,2023-01-02T00:40:00Z,0,0,0
Softball,2023-01-02T00:45:00Z,0,0,0
Softball,2023-01-02T00:50:00Z,0,0,0
Softball,2023-01-02T00:55:00Z,0,0,0
Softball,2023-01-02T01:00:00Z,0,0,0
Softball,2023-01-02T01:05:00Z,0,0,0
Softball,2023-01-02T01:10:00Z,0,0,0
Softball,2023-01-02T01:15:00Z,0,0,0
Softball,2023-01-02T01:20:00Z,0,0,0
Softball,2023-01-02T01:25:00Z,0,0,0
Softball,2023-01-02T01:30:00Z,0,0,0
Softball,2023-01-02T01:35:00Z,0,0,0
Softball,2023-01-02T01:40:00Z,0,0,0
Softball,2023-01-02T01:45:00Z,0,0,0
Softball,2023-01-02T01:50:00Z,0,0,0
Softball,2023-01-02T01:55:00Z,0,0,0
Softball,2023-01-02T02:00:00Z,0,0,0
Softball,2023-01-02T02:05:00Z,0,0,0
Softball,2023-01-02T02:10:00Z,0,0,0
Softball,2023-01-02T02:15:00Z,0,0,0
Softball,2023-01-02T02:20:00Z,0,0,0
Softball,2023-01-02T02:25:00Z,0,0,0
Softball,2023-01-02T02:30:00Z,0,0,0
Softball,2023-01-02T02:35:00Z,0,0,0
Softball,2023-01-02T02:40:00Z,0,0,0
